dataset_id,profile,seed,target_fraction,solver,status,counterfactual_verified,protected_workflows_preserved,achieved_exposure_reduction,modeled_cost,changes,departments_affected,runtime_seconds,infeasible_or_timeout
seib-2026:regulated_finance:small:4264387:injected_mixed,regulated_finance,4264387,0.8,min_cut,FEASIBLE,true,true,0.9759885204872895,15.05809,24,10,3.701735594000013,false
seib-2026:regulated_finance:small:4264387:injected_mixed,regulated_finance,4264387,0.8,constraint_generation,FEASIBLE,true,true,0.6466769156227222,629.853711,246,12,122.89966228900005,false
seib-2026:regulated_finance:small:4264387:injected_mixed,regulated_finance,4264387,0.9,degree_greedy,FEASIBLE,true,true,0.6498288744161583,467.128585,383,12,164.87345693500004,false
seib-2026:regulated_finance:small:4264387:injected_mixed,regulated_finance,4264387,0.9,risk_greedy,FEASIBLE,true,true,0.7750762943225856,5.07332,8,5,0.3806952300000148,false
seib-2026:regulated_finance:small:4264387:injected_mixed,regulated_finance,4264387,0.9,min_cut,FEASIBLE,true,true,0.9759885204872895,15.05809,24,10,3.1447108209999897,false
seib-2026:regulated_finance:small:4264387:injected_mixed,regulated_finance,4264387,0.9,constraint_generation,FEASIBLE,true,true,0.6812894305621781,343.956083,137,12,123.17957297599992,false
seib-2026:regulated_finance:small:4264387:injected_mixed,regulated_finance,4264387,0.95,degree_greedy,FEASIBLE,true,true,0.7182117175072474,1377.353817,856,12,394.847150372,false
seib-2026:regulated_finance:small:4264387:injected_mixed,regulated_finance,4264387,0.95,risk_greedy,FEASIBLE,true,true,0.8932521433679596,7.32332,11,6,0.42519718800008377,false
seib-2026:regulated_finance:small:4264387:injected_mixed,regulated_finance,4264387,0.95,min_cut,FEASIBLE,true,true,0.9759885204872895,15.05809,24,10,3.07841716300004,false
seib-2026:regulated_finance:small:4264387:injected_mixed,regulated_finance,4264387,0.95,constraint_generation,FEASIBLE,true,true,0.7955698353852854,229.136383,102,12,123.48655824799994,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.5,degree_greedy,FEASIBLE,true,true,0.22670703985913554,1.3964189999999999,5,4,1.7097075810000035,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.5,risk_greedy,FEASIBLE,true,true,0.5168253779152552,2.727758,4,2,0.2922780140000043,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.5,min_cut,FEASIBLE,true,true,0.9733667338773392,25.280501,31,12,3.483224673999999,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.5,constraint_generation,FEASIBLE,true,true,0.37567585111299073,548.402846,186,11,124.22018141400001,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.7,degree_greedy,FEASIBLE,true,true,0.4870393855874897,73.013034,89,11,33.63034794399999,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.7,risk_greedy,FEASIBLE,true,true,0.6001243353285803,3.477758,5,2,0.344434233999948,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.7,min_cut,FEASIBLE,true,true,0.9733667338773392,25.280501,31,12,3.141560410000011,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.7,constraint_generation,FEASIBLE,true,true,0.5367591006091779,555.112716,190,12,123.79316105600003,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.8,degree_greedy,FEASIBLE,true,true,0.5500594895942901,81.777185,98,11,38.21311806199998,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.8,risk_greedy,FEASIBLE,true,true,0.6705523562650236,4.407083,7,4,0.3775629320000462,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.8,min_cut,FEASIBLE,true,true,0.9733667338773392,25.280501,31,12,3.211835119,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.8,constraint_generation,FEASIBLE,true,true,0.6901103693330501,521.877524,188,12,124.03520417399994,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.9,degree_greedy,FEASIBLE,true,true,0.6693837791553563,734.107855,538,11,245.901674178,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.9,risk_greedy,FEASIBLE,true,true,0.8237203688405205,7.347496,12,6,0.5234425339999689,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.9,min_cut,FEASIBLE,true,true,0.9733667338773392,25.280501,31,12,3.837052478999908,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.9,constraint_generation,FEASIBLE,true,true,0.7375006249514091,560.144708,232,12,123.40302108499998,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.95,degree_greedy,FEASIBLE,true,true,0.73544191468065,1421.699637,883,11,420.98977622300004,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.95,risk_greedy,FEASIBLE,true,true,0.8739391403984424,8.716067,13,7,0.4385275339998316,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.95,min_cut,FEASIBLE,true,true,0.9733667338773392,25.280501,31,12,2.980364434999956,false
seib-2026:regulated_finance:small:5000011:injected_mixed,regulated_finance,5000011,0.95,constraint_generation,FEASIBLE,true,true,0.7783631054994279,313.553353,139,12,123.06863894499998,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.5,degree_greedy,FEASIBLE,true,true,0.240915914743413,11.011161,19,8,7.304521343000005,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.5,risk_greedy,FEASIBLE,true,true,0.31082919423708333,0.783445,2,2,0.26552730000000224,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.5,min_cut,FEASIBLE,true,true,0.9696319611669966,27.262608,37,11,3.6917355589999943,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.5,constraint_generation,FEASIBLE,true,true,0.37882062667786953,604.039906,230,11,124.10870866899998,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.7,degree_greedy,FEASIBLE,true,true,0.3861701761681591,16.546847,25,10,9.993110143000024,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.7,risk_greedy,FEASIBLE,true,true,0.4569328234967127,1.533445,3,2,0.3154161880000288,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.7,min_cut,FEASIBLE,true,true,0.9696319611669966,27.262608,37,11,3.2805230170000073,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.7,constraint_generation,FEASIBLE,true,true,0.4843921082962569,538.254964,200,11,123.89401549899998,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.8,degree_greedy,FEASIBLE,true,true,0.5243110089436149,58.444355,68,11,25.886780463000036,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.8,risk_greedy,FEASIBLE,true,true,0.6130450840249311,3.033445,5,3,0.33586985199997343,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.8,min_cut,FEASIBLE,true,true,0.9696319611669966,27.262608,37,11,3.1849757989999716,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.8,constraint_generation,FEASIBLE,true,true,0.5977498091719938,641.755071,238,12,123.640151478,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.9,degree_greedy,FEASIBLE,true,true,0.6473569260539497,252.61657,273,11,111.64784830400004,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.9,risk_greedy,FEASIBLE,true,true,0.7988468288289456,5.790993,8,5,0.8735238819999722,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.9,min_cut,FEASIBLE,true,true,0.9696319611669966,27.262608,37,11,3.5662026019999757,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.9,constraint_generation,FEASIBLE,true,true,0.6604610511301489,318.792143,140,12,122.88547855600007,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.95,degree_greedy,FEASIBLE,true,true,0.7331099492515871,1376.753856,877,12,410.889923619,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.95,risk_greedy,FEASIBLE,true,true,0.8408395204709909,6.540993,9,5,0.42884581799989974,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.95,min_cut,FEASIBLE,true,true,0.9696319611669966,27.262608,37,11,3.553370687999859,false
seib-2026:regulated_finance:small:6500027:injected_mixed,regulated_finance,6500027,0.95,constraint_generation,FEASIBLE,true,true,0.8285057069142763,185.738982,98,11,123.27958868199994,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.5,degree_greedy,FEASIBLE,true,true,0.30559697805833375,5.317683,9,6,4.026106923000043,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.5,risk_greedy,FEASIBLE,true,true,0.3413154476021303,0.956207,2,2,0.2545045269999946,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.5,min_cut,FEASIBLE,true,true,0.9755693797526459,30.40875,23,10,3.7603399500000023,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.5,constraint_generation,FEASIBLE,true,true,0.35551581551675093,383.523577,135,11,124.310928848,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.7,degree_greedy,FEASIBLE,true,true,0.5109925895351174,67.160212,92,10,37.708606764000024,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.7,risk_greedy,FEASIBLE,true,true,0.6689088547675082,4.541873,7,6,0.9383655649999696,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.7,min_cut,FEASIBLE,true,true,0.9755693797526459,30.40875,23,10,3.7774145559999965,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.7,constraint_generation,FEASIBLE,true,true,0.5042355498529161,494.185236,199,11,123.98625388000005,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.8,degree_greedy,FEASIBLE,true,true,0.5827020686313374,1228.791531,785,10,401.44346578600005,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.8,risk_greedy,FEASIBLE,true,true,0.7100589027137958,5.291873,8,7,0.9729522420000194,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.8,min_cut,FEASIBLE,true,true,0.9755693797526459,30.40875,23,10,3.8091259219999074,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.8,constraint_generation,FEASIBLE,true,true,0.6423279081498198,444.685352,186,11,122.64864493999994,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.9,degree_greedy,FEASIBLE,true,true,0.6714622278439683,1320.271331,838,10,428.9891306090001,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.9,risk_greedy,FEASIBLE,true,true,0.8469592702282204,8.541873,12,9,0.41432275799979834,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.9,min_cut,FEASIBLE,true,true,0.9755693797526459,30.40875,23,10,3.052419114000031,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.9,constraint_generation,FEASIBLE,true,true,0.7080670044839479,326.760863,158,11,123.03272314600008,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.95,degree_greedy,FEASIBLE,true,true,0.7522535174952437,2778.426842,1388,10,816.4589798029999,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.95,risk_greedy,FEASIBLE,true,true,0.8743776069217444,9.291873,13,9,0.5535972480001874,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.95,min_cut,FEASIBLE,true,true,0.9755693797526459,30.40875,23,10,3.3764326300001812,false
seib-2026:saas_scaleup:small:2750159:injected_mixed,saas_scaleup,2750159,0.95,constraint_generation,FEASIBLE,true,true,0.7399518438459795,56.879001,24,10,124.14543645899994,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.5,degree_greedy,FEASIBLE,true,true,0.2851317531440949,1.044497,4,3,2.088303586000009,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.5,risk_greedy,FEASIBLE,true,true,0.2561132955257317,0.46625700000000003,2,2,1.0229526569999905,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.5,min_cut,FEASIBLE,true,true,0.9733331708133216,28.864112,23,11,4.670556024000007,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.5,constraint_generation,FEASIBLE,true,true,0.397047637378538,132.05229,55,11,124.35132128199999,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.7,degree_greedy,FEASIBLE,true,true,0.4269260361070708,17.311281,28,9,13.271832682999985,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.7,risk_greedy,FEASIBLE,true,true,0.4803973643209132,1.966257,4,2,0.33726266299998997,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.7,min_cut,FEASIBLE,true,true,0.9733331708133216,28.864112,23,11,4.306495041000005,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.7,constraint_generation,FEASIBLE,true,true,0.5295654752507718,498.469404,179,11,124.454164779,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.8,degree_greedy,FEASIBLE,true,true,0.4870909892947195,36.795124,54,11,25.306002473000035,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.8,risk_greedy,FEASIBLE,true,true,0.6390537978248161,3.466257,6,3,0.4910052100000257,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.8,min_cut,FEASIBLE,true,true,0.9733331708133216,28.864112,23,11,3.8334465099999875,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.8,constraint_generation,FEASIBLE,true,true,0.7128852675058001,342.639799,121,10,124.45450962799998,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.9,degree_greedy,FEASIBLE,true,true,0.6210261360737462,499.229868,403,11,195.89228269600005,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.9,risk_greedy,FEASIBLE,true,true,0.6827362492585937,3.985153,7,4,0.35489821400005894,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.9,min_cut,FEASIBLE,true,true,0.9733331708133216,28.864112,23,11,3.942234036000059,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.9,constraint_generation,FEASIBLE,true,true,0.6272983146533696,217.18097,88,11,123.97587844099996,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.95,degree_greedy,FEASIBLE,true,true,0.6960915343450236,1312.60275,828,11,452.1019236740001,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.95,risk_greedy,FEASIBLE,true,true,0.8896749863950333,7.735153,12,8,1.0886090470000909,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.95,min_cut,FEASIBLE,true,true,0.9733331708133216,28.864112,23,11,4.079197564999959,false
seib-2026:saas_scaleup:small:3681131:injected_mixed,saas_scaleup,3681131,0.95,constraint_generation,FEASIBLE,true,true,0.7830566238160893,121.254824,55,11,123.1801172590001,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.5,degree_greedy,FEASIBLE,true,true,0.25590780750289,1.4164590000000001,5,4,2.0413139990000104,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.5,risk_greedy,FEASIBLE,true,true,0.44784901544394295,1.5784099999999999,3,2,0.7038832580000189,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.5,min_cut,FEASIBLE,true,true,0.9736669610997767,16.027541,22,9,3.4205178400000023,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.5,constraint_generation,FEASIBLE,true,true,0.410026242257856,388.387818,115,11,123.45832464300003,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.7,degree_greedy,FEASIBLE,true,true,0.36940780749580715,15.092948,23,6,7.7905396889999565,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.7,risk_greedy,FEASIBLE,true,true,0.44784901544394295,1.5784099999999999,3,2,0.24034812200000033,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.7,min_cut,FEASIBLE,true,true,0.9736669610997767,16.027541,22,9,3.4206273280000232,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.7,constraint_generation,FEASIBLE,true,true,0.5663523254599935,349.297752,115,11,123.063740258,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.8,degree_greedy,FEASIBLE,true,true,0.4749532488300654,80.708033,86,10,28.70815212399998,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.8,risk_greedy,FEASIBLE,true,true,0.5071394201455266,2.07332,4,2,0.2660207220000075,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.8,min_cut,FEASIBLE,true,true,0.9736669610997767,16.027541,22,9,2.901748963999921,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.8,constraint_generation,FEASIBLE,true,true,0.6533868865722201,356.602436,146,11,123.414451278,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.9,degree_greedy,FEASIBLE,true,true,0.6112391638560143,361.97887000000003,324,11,119.16553063699996,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.9,risk_greedy,FEASIBLE,true,true,0.672858075674415,3.57332,6,4,0.28373126100007084,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.9,min_cut,FEASIBLE,true,true,0.9736669610997767,16.027541,22,9,3.285504003999904,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.9,constraint_generation,FEASIBLE,true,true,0.6522870446949884,51.401582,21,8,123.40180947600004,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.95,degree_greedy,FEASIBLE,true,true,0.6826340927186987,1378.264102,853,11,363.65945017399997,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.95,risk_greedy,FEASIBLE,true,true,0.8281090438319794,5.82332,9,6,0.34764709699993546,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.95,min_cut,FEASIBLE,true,true,0.9736669610997767,16.027541,22,9,2.9371167980000337,false
seib-2026:saas_scaleup:small:4264387:injected_mixed,saas_scaleup,4264387,0.95,constraint_generation,FEASIBLE,true,true,0.8044246041557579,145.987171,78,10,123.05846118999989,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.5,degree_greedy,FEASIBLE,true,true,0.28634362882050535,5.466568,14,7,5.340019610999988,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.5,risk_greedy,FEASIBLE,true,true,0.2977774953595085,0.854753,2,1,0.20776563299999395,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.5,min_cut,FEASIBLE,true,true,0.973800283132242,18.327994,24,9,2.664065753999992,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.5,constraint_generation,FEASIBLE,true,true,0.4729845758287683,352.736395,125,11,123.68965025399999,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.7,degree_greedy,FEASIBLE,true,true,0.459323041704929,11.650466999999999,24,9,9.433469528000018,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.7,risk_greedy,FEASIBLE,true,true,0.4599635837129835,1.604753,3,1,0.23103875700002163,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.7,min_cut,FEASIBLE,true,true,0.973800283132242,18.327994,24,9,2.7804583380000167,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.7,constraint_generation,FEASIBLE,true,true,0.5862713750790984,249.013512,99,11,123.35545121999999,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.8,degree_greedy,FEASIBLE,true,true,0.5598287993380676,43.328225,59,10,21.539902644999984,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.8,risk_greedy,FEASIBLE,true,true,0.5329965856479842,2.016101,4,2,0.8061688690000324,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.8,min_cut,FEASIBLE,true,true,0.973800283132242,18.327994,24,9,3.2546593100000223,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.8,constraint_generation,FEASIBLE,true,true,0.6908720729322829,582.667982,202,11,122.20161052699996,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.9,degree_greedy,FEASIBLE,true,true,0.6396258053368903,109.819726,142,11,51.737625487999935,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.9,risk_greedy,FEASIBLE,true,true,0.6846389044515848,3.516101,6,4,0.2609947910000301,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.9,min_cut,FEASIBLE,true,true,0.973800283132242,18.327994,24,9,3.177618084999949,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.9,constraint_generation,FEASIBLE,true,true,0.7979924913545801,382.634659,148,11,122.79122133600004,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.95,degree_greedy,FEASIBLE,true,true,0.7324304158239435,1289.709401,810,11,347.524499731,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.95,risk_greedy,FEASIBLE,true,true,0.8061827906223309,5.661732,10,6,0.30163665100008075,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.95,min_cut,FEASIBLE,true,true,0.973800283132242,18.327994,24,9,2.5947615079999196,false
seib-2026:saas_scaleup:small:5000011:injected_mixed,saas_scaleup,5000011,0.95,constraint_generation,FEASIBLE,true,true,0.7994531610298524,143.718187,85,10,122.50801068099986,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.5,degree_greedy,FEASIBLE,true,true,0.17936514273804538,2.078442,6,4,2.744554020999999,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.5,risk_greedy,FEASIBLE,true,true,0.29694632082334804,1.5934439999999999,2,2,0.24463054900000714,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.5,min_cut,FEASIBLE,true,true,0.9716852450368901,20.290482,25,9,3.683642274999997,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.5,constraint_generation,FEASIBLE,true,true,0.30471067562114684,147.660324,61,10,124.150777595,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.7,degree_greedy,FEASIBLE,true,true,0.43252461111364116,63.257224,83,11,33.43070439900001,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.7,risk_greedy,FEASIBLE,true,true,0.6298394803205803,4.474069,6,4,0.3353063339999949,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.7,min_cut,FEASIBLE,true,true,0.9716852450368901,20.290482,25,9,3.086523602999989,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.7,constraint_generation,FEASIBLE,true,true,0.6455728419944432,411.822281,160,10,123.74836022100004,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.8,degree_greedy,FEASIBLE,true,true,0.4936174746041848,79.455011,97,11,39.76440197900001,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.8,risk_greedy,FEASIBLE,true,true,0.7419538582833151,5.974069,8,6,0.3857219660000055,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.8,min_cut,FEASIBLE,true,true,0.9716852450368901,20.290482,25,9,3.697443296000017,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.8,constraint_generation,FEASIBLE,true,true,0.5978074554600344,506.879198,202,11,123.52262053300001,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.9,degree_greedy,FEASIBLE,true,true,0.6248594324135047,1202.100606,764,11,373.4742412979999,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.9,risk_greedy,FEASIBLE,true,true,0.810639549479702,7.125928,9,6,0.36055938100003004,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.9,min_cut,FEASIBLE,true,true,0.9716852450368901,20.290482,25,9,3.4997541860000183,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.9,constraint_generation,FEASIBLE,true,true,0.7184650083488733,340.665581,134,11,123.332728428,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.95,degree_greedy,FEASIBLE,true,true,0.6875184741237075,1364.382903,851,11,421.4379834739998,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.95,risk_greedy,FEASIBLE,true,true,0.810639549479702,7.125928,9,6,0.3720342990000063,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.95,min_cut,FEASIBLE,true,true,0.9716852450368901,20.290482,25,9,2.990805157000068,false
seib-2026:saas_scaleup:small:6500027:injected_mixed,saas_scaleup,6500027,0.95,constraint_generation,FEASIBLE,true,true,0.8348497177904123,380.229487,159,11,123.32149628599996,false
